Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01	q_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
8953	-2879.87	-2859.54	-20.3354	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-2.52434	0.2620675	8.621136	1.489057	0.4056571	0.26505	0.337468	0.299306	0.0981754	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.223356
8954	-2879.32	-2859.51	-19.8135	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.276929	0.2620675	8.621136	1.489057	0.4056571	0.33509	0.347292	0.30802	0.00959736	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.84927
8955	-2879.32	-2859.51	-19.8135	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.276929	0.2620675	8.621136	1.489057	0.4056571	0.33509	0.347292	0.30802	0.00959736	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.84927
8956	-2880.22	-2859.14	-21.0782	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.522746	0.2620675	8.621136	1.489057	0.4056571	0.268299	0.278069	0.445947	0.00768439	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	4.01569
8957	-2880.24	-2858.96	-21.2791	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.821645	0.2620675	8.621136	1.489057	0.4056571	0.322063	0.133403	0.53531	0.00922425	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	4.01569
8958	-2876.26	-2858.96	-17.3035	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.821645	0.2620675	8.621136	1.489057	0.4056571	0.321539	0.134813	0.534438	0.00920923	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.0400229
8959	-2876.35	-2859.04	-17.3035	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.821645	0.2620675	8.621136	1.489057	0.4056571	0.256878	0.107702	0.490392	0.145028	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.0400229
8960	-2875.77	-2858.74	-17.0224	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.336088	0.2620675	8.621136	1.489057	0.4056571	0.0309236	0.0129655	0.662295	0.293816	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.0400229
8961	-2876.58	-2859.46	-17.1192	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.608361	0.2620675	8.621136	1.489057	0.4056571	0.206902	0.0225574	0.324793	0.445748	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.00824091
8962	-2880.21	-2862.19	-18.0255	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.38044	0.2620675	8.621136	1.489057	0.4056571	0.509089	0.0375447	0.0211649	0.432202	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.146822
8963	-2878.89	-2860.71	-18.1792	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.598078	0.2620675	8.621136	1.489057	0.4056571	0.471707	0.0347878	0.0930407	0.400465	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.07451
8964	-2879.37	-2859.45	-19.9221	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.29789	0.2620675	8.621136	1.489057	0.4056571	0.337238	0.0267186	0.328468	0.307576	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.15393
8965	-2876.91	-2858.77	-18.1409	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.362962	0.2620675	8.621136	1.489057	0.4056571	0.0529061	0.255085	0.643756	0.0482528	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.14912
8966	-2876.91	-2858.77	-18.1409	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.362962	0.2620675	8.621136	1.489057	0.4056571	0.0529061	0.255085	0.643756	0.0482528	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.14912
8967	-2875.93	-2858.62	-17.3082	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.639301	0.2620675	8.621136	1.489057	0.4056571	0.0225663	0.201462	0.748261	0.0277109	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.177956
8968	-2875.77	-2858.62	-17.1457	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.289277	0.2620675	8.621136	1.489057	0.4056571	0.0225663	0.201462	0.748261	0.0277109	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.177956
8969	-2876.8	-2859.7	-17.0975	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.289277	0.2620675	8.621136	1.489057	0.4056571	0.0566024	0.619692	0.254199	0.0695067	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.12978
8970	-2876.62	-2859.14	-17.4843	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.925909	0.2620675	8.621136	1.489057	0.4056571	0.0419935	0.459751	0.446688	0.0515672	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.12978
8971	-2878.2	-2860.18	-18.0254	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.62825	0.2620675	8.621136	1.489057	0.4056571	0.0671017	0.734639	0.157704	0.0405554	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.902151
8972	-2876.56	-2859.02	-17.5383	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.62825	0.2620675	8.621136	1.489057	0.4056571	0.0686693	0.301073	0.501334	0.128924	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.41508
8973	-2877.01	-2859.48	-17.5383	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.62825	0.2620675	8.621136	1.489057	0.4056571	0.0436476	0.191368	0.318658	0.446327	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.41508
8974	-2877.01	-2859.48	-17.5383	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.62825	0.2620675	8.621136	1.489057	0.4056571	0.0436476	0.191368	0.318658	0.446327	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.41508
8975	-2876.94	-2859.45	-17.4882	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.401095	0.2620675	8.621136	1.489057	0.4056571	0.0235566	0.195388	0.325352	0.455703	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.481853
8976	-2879.24	-2859.8	-19.4371	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.81569	0.2620675	8.621136	1.489057	0.4056571	0.0166608	0.608481	0.23011	0.144748	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.862816
8977	-2877.03	-2858.99	-18.0391	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.707642	0.2620675	8.621136	1.489057	0.4056571	0.0258279	0.230898	0.518883	0.224391	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.862816
8978	-2876.8	-2858.76	-18.0391	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.707642	0.2620675	8.621136	1.489057	0.4056571	0.0323168	0.0376726	0.649245	0.280765	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.862816
8979	-2876.35	-2858.85	-17.4977	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.707642	0.2620675	8.621136	1.489057	0.4056571	0.0669054	0.0344979	0.594534	0.304063	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.321421
8980	-2876.49	-2858.59	-17.9037	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.14574	0.2620675	8.621136	1.489057	0.4056571	0.0868752	0.0447948	0.77199	0.0963404	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.321421
8981	-2876.51	-2858.6	-17.9037	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.14574	0.2620675	8.621136	1.489057	0.4056571	0.0858749	0.044279	0.763101	0.106745	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.321421
8982	-2876.57	-2858.79	-17.7867	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.16511	0.2620675	8.621136	1.489057	0.4056571	0.240547	0.0367869	0.633982	0.0886839	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.182076
8983	-2877.88	-2859.24	-18.6469	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.16511	0.2620675	8.621136	1.489057	0.4056571	0.153737	0.384395	0.405189	0.0566793	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.04224
8984	-2876.95	-2858.98	-17.9745	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.924452	0.2620675	8.621136	1.489057	0.4056571	0.122034	0.30896	0.523449	0.0455564	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.621298
8985	-2876.86	-2859.25	-17.609	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.924452	0.2620675	8.621136	1.489057	0.4056571	0.137449	0.412908	0.398332	0.0513111	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.255817
8986	-2876.47	-2859.25	-17.2183	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.270619	0.2620675	8.621136	1.489057	0.4056571	0.137449	0.412908	0.398332	0.0513111	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.255817
8987	-2878.44	-2859.63	-18.8116	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.03462	0.2620675	8.621136	1.489057	0.4056571	0.480295	0.198027	0.272353	0.0493245	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.35046
8988	-2877.73	-2858.92	-18.8116	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.03462	0.2620675	8.621136	1.489057	0.4056571	0.183906	0.075825	0.554063	0.186206	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.35046
8989	-2878.49	-2859.38	-19.1086	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.6402	0.2620675	8.621136	1.489057	0.4056571	0.430452	0.0479512	0.350386	0.171211	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.837541
8990	-2877.24	-2859.26	-17.9824	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.661737	0.2620675	8.621136	1.489057	0.4056571	0.306698	0.105958	0.394552	0.192792	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.837541
8991	-2876.65	-2859.26	-17.3857	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.661737	0.2620675	8.621136	1.489057	0.4056571	0.306698	0.105958	0.394552	0.192792	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.24091
8992	-2878.92	-2860.3	-18.6118	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.56555	0.2620675	8.621136	1.489057	0.4056571	0.550194	0.197685	0.13919	0.112931	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.460391
8993	-2879.01	-2860.4	-18.6118	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.56555	0.2620675	8.621136	1.489057	0.4056571	0.494528	0.135171	0.126926	0.243375	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.460391
8994	-2876.24	-2858.57	-17.6682	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.802959	0.2620675	8.621136	1.489057	0.4056571	0.074941	0.0495926	0.786175	0.0892917	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.419908
8995	-2876.49	-2858.81	-17.676	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.812604	0.2620675	8.621136	1.489057	0.4056571	0.272495	0.0390017	0.61828	0.0702227	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.419908
8996	-2879.94	-2859.34	-20.6002	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.87406	0.2620675	8.621136	1.489057	0.4056571	0.24621	0.325207	0.365135	0.0634488	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	3.29237
8997	-2879.18	-2860.27	-18.9109	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.58767	0.2620675	8.621136	1.489057	0.4056571	0.332035	0.43857	0.143828	0.0855663	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.724622
8998	-2876.55	-2858.76	-17.7976	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.542358	0.2620675	8.621136	1.489057	0.4056571	0.198715	0.0954319	0.654644	0.0512094	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.724622
8999	-2877.05	-2859.25	-17.7976	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.542358	0.2620675	8.621136	1.489057	0.4056571	0.510112	0.0583449	0.400235	0.0313083	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.724622
9000	-2876.17	-2859.04	-17.1349	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.135901	0.2620675	8.621136	1.489057	0.4056571	0.397072	0.059787	0.494201	0.0489406	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.199831
9001	-2878.39	-2859.03	-19.3579	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.135901	0.2620675	8.621136	1.489057	0.4056571	0.39888	0.0600593	0.496451	0.0446101	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.42275
9002	-2878.32	-2858.81	-19.5115	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.570658	0.2620675	8.621136	1.489057	0.4056571	0.301996	0.0454715	0.618758	0.0337748	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.42275
9003	-2875.7	-2858.52	-17.1797	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.570658	0.2620675	8.621136	1.489057	0.4056571	0.0626944	0.0610608	0.830891	0.045354	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.0909781
9004	-2877.86	-2858.49	-19.3658	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.570658	0.2620675	8.621136	1.489057	0.4056571	0.0643861	0.0627084	0.853311	0.0195943	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.27707
9005	-2877.86	-2858.49	-19.3658	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.570658	0.2620675	8.621136	1.489057	0.4056571	0.0643861	0.0627084	0.853311	0.0195943	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.27707
9006	-2876.56	-2859.06	-17.4963	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.570658	0.2620675	8.621136	1.489057	0.4056571	0.0996869	0.388972	0.481004	0.0303372	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.407545
9007	-2877.9	-2859.22	-18.6791	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.330076	0.2620675	8.621136	1.489057	0.4056571	0.119851	0.467652	0.410895	0.00160168	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.69875
9008	-2878.67	-2859.22	-19.4495	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.28443	0.2620675	8.621136	1.489057	0.4056571	0.119851	0.467652	0.410895	0.00160168	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.69875
9009	-2878.92	-2860.3	-18.6264	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.0592618	0.2620675	8.621136	1.489057	0.4056571	0.17232	0.672383	0.139963	0.0153331	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.69875
9010	-2877.2	-2858.68	-18.5208	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.958701	0.2620675	8.621136	1.489057	0.4056571	0.163131	0.12976	0.70415	0.00295906	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.1354
9011	-2877.32	-2859.12	-18.1994	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.525572	0.2620675	8.621136	1.489057	0.4056571	0.299728	0.238414	0.456422	0.00543681	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.1354
9012	-2877.89	-2859.57	-18.3229	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.723417	0.2620675	8.621136	1.489057	0.4056571	0.553461	0.152028	0.291044	0.00346686	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.1354
9013	-2877.52	-2859.06	-18.4625	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.895782	0.2620675	8.621136	1.489057	0.4056571	0.402627	0.110596	0.484255	0.00252204	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.1354
9014	-2877.2	-2859.06	-18.142	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.401689	0.2620675	8.621136	1.489057	0.4056571	0.402627	0.110596	0.484255	0.00252204	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.1354
9015	-2876.18	-2859.06	-17.1262	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.401689	0.2620675	8.621136	1.489057	0.4056571	0.402627	0.110596	0.484255	0.00252204	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.11962
9016	-2877.48	-2859.06	-18.4243	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.409643	0.2620675	8.621136	1.489057	0.4056571	0.402627	0.110596	0.484255	0.00252204	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	1.41447
9017	-2876.22	-2858.83	-17.3908	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.619136	0.2620675	8.621136	1.489057	0.4056571	0.143792	0.216226	0.607747	0.0322356	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.273208
9018	-2879.18	-2859.46	-19.7262	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.262295	0.2620675	8.621136	1.489057	0.4056571	0.247413	0.372045	0.325076	0.0554656	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.76594
9019	-2876.27	-2858.98	-17.2836	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.141606	0.2620675	8.621136	1.489057	0.4056571	0.277048	0.139838	0.521004	0.0621093	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.347653
9020	-2880.28	-2859.39	-20.8882	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.61873	0.2620675	8.621136	1.489057	0.4056571	0.184628	0.426778	0.347203	0.0413904	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.65222
9021	-2879.1	-2859.28	-19.8205	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.696238	0.2620675	8.621136	1.489057	0.4056571	0.0290514	0.367718	0.386388	0.216843	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.65222
9022	-2880.98	-2859.95	-21.036	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.70758	0.2620675	8.621136	1.489057	0.4056571	0.0642719	0.586064	0.198889	0.150775	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.65222
9023	-2879.97	-2859.12	-20.8508	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	1.59545	0.2620675	8.621136	1.489057	0.4056571	0.0885219	0.361648	0.456791	0.0930398	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	2.65222
9024	-2876.96	-2858.73	-18.2297	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.927809	0.2620675	8.621136	1.489057	0.4056571	0.130589	0.0582922	0.673865	0.137254	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.873407
9025	-2877.49	-2859.43	-18.063	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.927809	0.2620675	8.621136	1.489057	0.4056571	0.274463	0.101894	0.335172	0.288471	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.70669
9026	-2879.02	-2859.79	-19.2351	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.63614	0.2620675	8.621136	1.489057	0.4056571	0.466302	0.0784899	0.232997	0.222211	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.97075
9027	-2878.92	-2859.69	-19.2351	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.63614	0.2620675	8.621136	1.489057	0.4056571	0.450937	0.0759035	0.25827	0.214889	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.97075
9028	-2877.19	-2859.27	-17.9134	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.183214	0.2620675	8.621136	1.489057	0.4056571	0.454194	0.114595	0.389921	0.0412905	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.97075
9029	-2877.72	-2860.59	-17.1231	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.259081	0.2620675	8.621136	1.489057	0.4056571	0.0895361	0.0306024	0.104128	0.775733	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	0.163649
9030	-2881.21	-2860.18	-21.0308	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.07356	0.2620675	8.621136	1.489057	0.4056571	0.135182	0.142505	0.157213	0.5651	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	3.52863
9031	-2880.76	-2860.18	-20.5773	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.495584	0.2620675	8.621136	1.489057	0.4056571	0.135182	0.142505	0.157213	0.5651	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	3.52863
9032	-2881.65	-2860.23	-21.4177	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.38797	0.2620675	8.621136	1.489057	0.4056571	0.175367	0.135883	0.149908	0.538842	2.88056	1.73092	25.4432	15.2887	1.05798	0.548651	2.17846	3.52863
9033	-2885.01	-2864.18	-20.8238	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.859427	0.2620675	8.621136	1.489057	0.4056571	0.0301385	0.182321	0.201139	0.586402	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	3.52863
9034	-2881.41	-2863.94	-17.4739	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.985717	0.2620675	8.621136	1.489057	0.4056571	0.458747	0.232496	0.256492	0.0522644	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	0.0621989
9035	-2881.42	-2863.91	-17.5101	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.985717	0.2620675	8.621136	1.489057	0.4056571	0.471192	0.211676	0.26345	0.0536822	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	0.0984185
9036	-2882.18	-2865.16	-17.0246	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.0231679	0.2620735	8.621136	1.489057	0.4056581	0.161507	0.335639	0.417734	0.08512	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	0.0984185
9037	-2879.5	-2861.89	-17.6096	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.0231679	0.2620579	8.621136	1.489057	0.4056581	0.187011	0.281049	0.483698	0.0482425	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	0.683463
9038	-2879.47	-2862.42	-17.0472	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.0231679	0.2620579	8.621136	1.489057	0.4056581	0.0450487	0.0677015	0.283272	0.603977	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	0.121098
9039	-2879.18	-2861.67	-17.5115	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.0231679	0.2620579	8.621136	1.489057	0.4056581	0.0960404	0.144334	0.603915	0.15571	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	0.585411
9040	-2883.23	-2861.52	-21.7166	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	0.553007	0.2620579	8.621136	1.489057	0.4056581	0.111461	0.00694459	0.700883	0.180711	2.88056	1.73092	25.4427	15.2884	1.05798	0.548651	2.17844	4.63786
9041	-2883.35	-2861.65	-21.6972	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.516356	0.2620579	8.621136	1.489057	0.4056581	0.111461	0.00694459	0.700883	0.180711	2.88056	1.73092	25.4483	15.2918	1.05798	0.548651	2.17866	4.63786
9042	-2879.39	-2861.81	-17.5729	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.516356	0.2620858	8.621136	1.489057	0.4056581	0.111461	0.00694459	0.700883	0.180711	2.88056	1.73092	25.4483	15.2918	1.05798	0.548651	2.17866	0.51348
9043	-2877.94	-2860.37	-17.5729	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-0.516356	0.2620583	8.621136	1.489057	0.4056581	0.103327	0.0794112	0.649737	0.167524	2.88056	1.73092	25.4483	15.2918	1.05798	0.548651	2.17866	0.51348
9044	-2880.44	-2860.79	-19.655	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.98347	0.2620583	8.621136	1.489057	0.4056581	0.0680849	0.0523259	0.428127	0.451462	2.88056	1.73092	25.4483	15.2918	1.05798	0.548651	2.17866	0.761877
9045	-2878.9	-2860.49	-18.4067	1.56921	1.62326	1.64773	1.70448	0.450571	0.484434	0.0488284	-1.19893	0.2620583	8.621136	1.489057	0.4056581	0.0372068	0.167682	0.577586	0.217525	2.88056	1.73092	25.4483	15.2918	1.05798	0.548651	2.17866	0.761877
